atom_id,x_px,y_px,x_nm,y_nm,manual_atom_class,integrated_intensity,peak_height,local_background,local_normalized_intensity,overlay_to_peak_shift_px,nearest_neighbor_distance_px,local_pt_fraction,local_alternation_metric,smoothed_order_metric,spatial_region,lattice_i,lattice_j,parity_i_plus_j,lattice_fit_residual_px,expected_column_from_110,pt_probability_from_intensity,intensity_confidence,audited_column_label,display_label
672,733.8186726639432,943.8582961104048,8.35708217584362,10.749115056327692,Pt-like,5320.0,165.0,0.0,1.2041647804436395,3.594844558372605,18.52238578684621,0.416371044526857,0.6666666666666666,0.5888648710823833,liquid-metal,,,,,,,,,amorphous liquid-metal
673,455.3584929479762,884.1373089683566,5.185842888434215,10.06898355278232,Pt-like,4801.0,151.0,0.0,1.02410409556314,3.600769127142658,19.659201040097425,0.4685227799289079,0.6666666666666666,0.6241589335679262,ordered-intermetallic,-7.0,15.0,0.0,1.0792197654422386,Pt-rich projected column,0.6835271390005524,0.6835271390005524,uncertain intensity,uncertain intensity
674,80.42958951412886,863.6889994017197,0.9159710892867448,9.836108307478044,Pt-like,5261.0,186.0,0.0,1.00978886756238,3.601141937236319,19.93914619742833,0.4730796713246305,0.6666666666666666,0.6280494595455024,liquid-metal,,,,,,,,,amorphous liquid-metal
675,141.88315127254006,636.6752626986106,1.6158339910427446,7.250766010605161,LM-like,4521.0,171.0,0.0,0.8328267477203647,3.610466434519149,18.14643572318305,0.5311255016690806,0.6666666666666666,0.6278388235175466,ordered-intermetallic,-28.0,21.0,1.0,2.0017368952116144,Pt+Ga mixed projected column,0.0024063207804949946,0.997593679219505,Pt+Ga mixed projected column,Pt+Ga mixed projected column
676,465.62089503546775,936.2688187944746,5.30271608989606,10.662682415726332,LM-like,4024.0,140.0,0.0,0.9623340906373312,3.6219701770282073,20.53806412616457,0.5286648308657313,0.6666666666666666,0.6034646031676341,liquid-metal,,,,,,,,,amorphous liquid-metal
677,911.9713446416029,845.5187119786297,10.385971021310812,9.629176280793295,LM-like,4722.0,158.0,0.0,0.9755190579485592,3.624619632236779,20.041544551773544,0.5298049984209483,0.6666666666666666,0.6324476974891753,liquid-metal,,,,,,,,,amorphous liquid-metal
678,829.9585509174112,831.5475339085347,9.451969636288196,9.470065743579427,Pt-like,5817.0,179.0,0.0,1.212885738115096,3.6281703775944822,20.15863500751185,0.4690122433531441,0.6666666666666666,0.6254312106441611,ordered-intermetallic,8.0,-2.0,0.0,0.4144780683795785,Pt-rich projected column,0.9994352807116773,0.9994352807116773,Pt-rich projected column,Pt-rich projected column
679,622.2603803672696,597.9688844426366,7.086602354533545,6.809959043074372,Pt-like,4908.0,150.0,9.0,0.9264747522416236,3.63653026320855,17.833804715426663,0.4683576821753822,0.6,0.626648170203995,ordered-intermetallic,-8.0,0.0,0.0,2.139602336957965,Pt-rich projected column,0.06301172112137994,0.93698827887862,uncertain intensity,uncertain intensity
680,242.73484145650423,964.7411390194218,2.764381846033193,10.986938977627403,Pt-like,5119.0,138.0,0.0,1.1393278433118184,3.641921776121973,19.5567888659648,0.4696991912204489,0.6666666666666666,0.5878850336050483,liquid-metal,,,,,,,,,amorphous liquid-metal
681,679.1777771486978,679.7943410703974,7.734805214254622,7.741826942581047,LM-like,5542.0,160.0,0.0,1.0561219628394474,3.645003926117001,19.420035932826675,0.5294045341889122,0.6666666666666666,0.6257215411178799,ordered-intermetallic,-3.0,0.0,1.0,1.287830189546259,Pt+Ga mixed projected column,0.8707743975150373,0.8707743975150373,uncertain intensity,uncertain intensity
682,678.3770412367913,785.1615255329491,7.725686046173687,8.941799431689507,LM-like,4537.0,143.0,0.0,0.8444858073522569,3.6464524182956497,20.405162923815084,0.5329183645172837,0.6666666666666666,0.625338370720729,ordered-intermetallic,0.0,3.0,1.0,0.878672020938499,Pt+Ga mixed projected column,0.003637088397452383,0.9963629116025476,Pt+Ga mixed projected column,Pt+Ga mixed projected column
683,302.1666648525104,942.4183770528616,3.441220212897844,10.732716561251562,LM-like,3838.0,129.0,0.0,0.8135665076841547,3.6497067659256666,19.453624093327225,0.5311964237602709,0.6666666666666666,0.6033767952806025,liquid-metal,,,,,,,,,amorphous liquid-metal
684,373.72992529973607,831.1916348725773,4.256217255910744,9.466012593120608,LM-like,3973.0,137.0,0.0,0.7574833174451859,3.658155985293693,17.483086222807554,0.5303285665639746,0.6666666666666666,0.6256952602694614,ordered-intermetallic,-12.0,17.0,1.0,3.4459208367799263,Pt+Ga mixed projected column,0.00016578240310137897,0.9998342175968986,Pt+Ga mixed projected column,Pt+Ga mixed projected column
685,632.0391510569851,751.1313816006104,7.197967727584101,8.554247683699877,LM-like,4973.0,126.0,0.0,0.9400756143667296,3.662391016773827,19.7239736690809,0.5329175889138911,0.6666666666666666,0.6261449142608677,ordered-intermetallic,-3.0,4.0,1.0,1.9351563539161891,Pt+Ga mixed projected column,0.098320495306147,0.901679504693853,Pt+Ga mixed projected column,Pt+Ga mixed projected column
686,560.4074252267344,860.5318157929906,6.3821909676554895,9.80015277262283,LM-like,4544.0,129.0,0.0,0.912724716280004,3.67066223892824,18.95155658973739,0.5319498003989191,0.6666666666666666,0.6252562978620211,ordered-intermetallic,-3.0,10.0,1.0,0.8574659520790471,Pt+Ga mixed projected column,0.03962078122985168,0.9603792187701483,Pt+Ga mixed projected column,Pt+Ga mixed projected column
687,367.3599803457099,468.0688071116992,4.1836732400394325,5.330594097287232,Pt-like,5215.0,190.0,14.0,1.0532161971119862,3.679562055357144,18.737933269509444,0.6232569495960014,0.5,0.5071601109639229,Pt-rich,,,,,,,,,Pt-rich region
688,308.9689730773869,521.3016916816566,3.518688190939803,5.936835948824395,LM-like,4865.0,193.0,0.0,0.9590931493346476,3.679758772486388,20.760139601588943,0.5250042435069745,0.6666666666666666,0.5850595654572088,Pt-rich,,,,,,,,,Pt-rich region
689,898.9835704789363,898.5595363087838,10.23805996371306,10.233230857372028,Pt-like,5493.0,139.0,0.0,1.1742197520307824,3.680182844467898,20.61378201890444,0.4721131007358661,0.6666666666666666,0.6212246080811545,liquid-metal,,,,,,,,,amorphous liquid-metal
690,325.6414572083141,943.5106321799713,3.7085625088714966,10.745155691235954,LM-like,4430.0,128.0,0.0,0.9577342989947032,3.680506420939742,20.007995968617116,0.5294020539856608,0.6666666666666666,0.6048321591123508,liquid-metal,,,,,,,,,amorphous liquid-metal
691,151.668393084988,825.3125740526182,1.7272730603706767,9.399059003331429,Pt-like,6081.0,175.0,0.0,1.178374188547621,3.681393422531657,20.228758622327323,0.4682317494630355,0.6666666666666666,0.6253713338936802,ordered-intermetallic,-22.0,26.0,0.0,1.7532967641483383,Pt-rich projected column,0.9980775038503304,0.9980775038503304,Pt-rich projected column,Pt-rich projected column
692,946.49961437549,859.5604492282322,10.779195666996456,9.789090380090512,Pt-like,5166.0,151.0,0.0,1.0913700221823175,3.682756800718138,19.35228028013223,0.4356891699544706,0.75,0.6382030665260214,Pt-rich,,,,,,,,,Pt-rich region
693,716.9941382108293,525.374178690117,8.165476235258112,5.983215401756829,Pt-like,5936.0,164.0,0.0,1.1172595520421609,3.6913639551475375,18.319162593345325,0.4663337669007212,0.6666666666666666,0.6006987122530145,Pt-rich,,,,,,,,,Pt-rich region
694,349.9341589595435,870.076587327394,3.98521955286751,9.9088532500488,LM-like,4668.0,121.0,0.0,0.94436576977544,3.7010649826288367,20.929053399889536,0.531688728754102,0.6666666666666666,0.6234467277754188,ordered-intermetallic,-12.0,19.0,1.0,0.8545229987051696,Pt+Ga mixed projected column,0.11268830450393964,0.8873116954960604,Pt+Ga mixed projected column,Pt+Ga mixed projected column
695,807.2171141724871,831.7280753934615,9.192979148918688,9.472121837382826,Pt-like,5399.0,179.0,0.0,1.0329060646642434,3.7052840323044713,19.983441689097127,0.4682693088984769,0.6666666666666666,0.6235237048171356,ordered-intermetallic,7.0,-1.0,0.0,1.5059948216168937,Pt-rich projected column,0.7470268320774098,0.7470268320774098,uncertain intensity,uncertain intensity
696,117.15526468953942,775.0850257562469,1.3342208515748215,8.827043375710353,LM-like,5187.0,170.0,0.0,0.9396739130434782,3.708530483833943,19.87647807756733,0.5355199477435845,0.6666666666666666,0.6263821529644844,ordered-intermetallic,-25.0,26.0,1.0,0.9520477672694866,Pt+Ga mixed projected column,0.09706220620318012,0.9029377937968199,Pt+Ga mixed projected column,Pt+Ga mixed projected column
697,964.4910443891016,562.539867478805,10.98409077894402,6.406476252017498,Pt-like,3783.0,164.0,9.0,0.7063106796116505,3.717189712112618,20.71158096650759,1.0,0.0,0.0007736136070317,Pt-rich,,,,,,,,,Pt-rich region
698,325.97393754919426,906.1984203514448,3.712348955897301,10.320226165687783,LM-like,4507.0,122.0,0.0,0.922148337595908,3.721106554244881,19.5832869650878,0.5322788115794637,0.6666666666666666,0.6217442176777593,ordered-intermetallic,-12.0,21.0,1.0,0.8252537656190769,Pt+Ga mixed projected column,0.05452157965335741,0.9454784203466426,Pt+Ga mixed projected column,Pt+Ga mixed projected column
699,189.16621452575995,599.9434202206513,2.154316398008874,6.832446012090993,LM-like,4581.0,152.0,0.0,0.8795238552366325,3.733500733754127,19.48070327631177,0.5257885369791054,0.6666666666666666,0.6282649521849333,ordered-intermetallic,-27.0,18.0,1.0,2.409184582432159,Pt+Ga mixed projected column,0.012520258980623906,0.9874797410193761,Pt+Ga mixed projected column,Pt+Ga mixed projected column
700,672.9887399185552,420.2379962114008,7.664321463093191,4.785873675033699,Pt-like,4550.0,167.0,0.0,0.8261461643213799,3.735399163411925,21.56543857849332,0.5843490602863285,0.3333333333333333,0.3821059923992119,Pt-rich,,,,,,,,,Pt-rich region
701,710.2501893733083,980.039240544176,8.088672882162383,11.161161161307538,Pt-like,5020.0,169.0,0.0,1.1877439962143617,3.735710363779413,20.310744466363776,0.5080375861052128,0.5,0.5792041778256223,liquid-metal,,,,,,,,,amorphous liquid-metal
702,456.93352302370994,742.6064064782207,5.203780093172476,8.457161141344393,Pt-like,5887.0,165.0,0.0,1.072118011291204,3.7410561887462848,20.27966294709502,0.4713538673183759,0.6666666666666666,0.626853353489476,ordered-intermetallic,-11.0,11.0,0.0,0.8124652879549903,Pt-rich projected column,0.9224608857288206,0.9224608857288206,Pt-rich projected column,Pt-rich projected column
703,940.1866216046562,564.5144493580362,10.70730025014935,6.428963746057084,Pt-like,5297.0,170.0,0.0,0.9480089485458612,3.742473228543152,20.30355167396412,1.0,0.0,0.0008505158138542,Pt-rich,,,,,,,,,Pt-rich region
704,605.4443076750856,931.546471417196,6.895092780576574,10.60890203841387,LM-like,3699.0,111.0,0.0,0.8194505981391227,3.745513212482862,20.210031843859976,0.53179459677993,0.6666666666666666,0.6159180973272347,liquid-metal,,,,,,,,,amorphous liquid-metal
705,491.5988191474176,756.9438177762091,5.598565261699318,8.620442519796082,LM-like,5231.0,157.0,0.0,0.9422678555345402,3.753294726089317,20.261836756451444,0.528326244941849,0.6666666666666666,0.6268078046097803,ordered-intermetallic,-9.0,10.0,1.0,2.37003575095125,Pt+Ga mixed projected column,0.1054463440226534,0.8945536559773466,Pt+Ga mixed projected column,Pt+Ga mixed projected column
706,255.2340515105227,947.1726271149184,2.906728899121061,10.786860261777582,LM-like,4011.0,151.0,0.0,0.8717670071723539,3.7620298434539703,19.15694300422046,0.530097662517358,0.6666666666666666,0.6036924747960903,liquid-metal,,,,,,,,,amorphous liquid-metal
707,103.7769314478194,863.0784158592339,1.1818619181737415,9.829154686604312,Pt-like,5024.0,173.0,9.0,1.026563138536984,3.764233644112476,20.89336944854616,0.4722467049768188,0.6666666666666666,0.6266262830567335,liquid-metal,,,,,,,,,amorphous liquid-metal
708,570.6493788220511,914.4997925272404,6.498831291792398,10.414766209474806,Pt-like,5062.0,121.0,0.0,1.0632220121823146,3.769094579454921,21.31948243983421,0.4683882965625182,0.6666666666666666,0.6156750116536891,liquid-metal,,,,,,,,,amorphous liquid-metal
709,795.8438767779762,743.3163421259082,9.06345521739176,8.465246232073616,LM-like,5007.0,159.0,0.0,0.9059983714828552,3.779247039777036,19.66178201904056,0.5299430316650435,0.6666666666666666,0.6267512609547603,ordered-intermetallic,4.0,-3.0,1.0,2.463178455321393,Pt+Ga mixed projected column,0.03146211704513941,0.9685378829548605,Pt+Ga mixed projected column,Pt+Ga mixed projected column
710,339.3100809369145,746.9619393939497,3.864227410823252,8.50676405804887,Pt-like,6547.0,192.0,0.0,1.1795865051123824,3.788421135192664,19.7669424373992,0.4704991993396349,0.6666666666666666,0.62621356435872,ordered-intermetallic,-16.0,16.0,0.0,1.6013523669612388,Pt-rich projected column,0.998158419212893,0.998158419212893,Pt-rich projected column,Pt-rich projected column
711,115.69885724876004,880.2365210025855,1.317634578810845,10.024559491641783,LM-like,4319.0,132.0,9.0,0.8976410682739271,3.792497942265912,20.89336944854616,0.5307594687156754,0.6666666666666666,0.6260616392915349,ordered-intermetallic,-22.0,29.0,1.0,1.01406573035265,Pt+Ga mixed projected column,0.02356857041383806,0.9764314295861619,Pt+Ga mixed projected column,Pt+Ga mixed projected column
712,102.40667948914188,1003.7039580169096,1.1662568257348864,11.43066641642705,Pt-like,4221.0,131.0,0.0,0.9934102141680397,3.7948354763846015,20.30265430486178,0.5577189015940841,0.5,0.5671662555520638,liquid-metal,,,,,,,,,amorphous liquid-metal
713,32.175485237469715,934.8759707040964,0.3664299972103857,10.646819987604273,Pt-like,4535.0,151.0,0.0,0.9725498606047608,3.807179454930095,21.051671928256702,0.4036875907935787,0.8,0.620410994130759,liquid-metal,,,,,,,,,amorphous liquid-metal
714,669.7385533241122,561.6356477961756,7.627306765227871,6.396178560674598,Pt-like,5714.0,197.0,0.0,1.1104848897094548,3.808412952427954,19.021373688460397,0.4780269524952474,0.6,0.6171112388343802,ordered-intermetallic,-7.0,-3.0,0.0,2.9138273304301445,Pt-rich projected column,0.9789519927277514,0.9789519927277514,Pt-rich projected column,Pt-rich projected column
715,614.3493763748971,404.8130741963293,6.996508012538025,4.610207198235055,LM-like,3850.0,134.0,9.0,0.8127506860882415,3.810480236563392,20.880031067893643,0.7016649598081015,0.6,0.3969011102054112,Pt-rich,,,,,,,,,Pt-rich region
716,410.1999335831076,707.296499468319,4.671555359902286,8.055034832086134,Pt-like,5777.0,169.0,0.0,1.1255723331709693,3.8136231066115913,19.314341458448613,0.471603667080461,0.6666666666666666,0.6271366991322309,ordered-intermetallic,-14.0,12.0,0.0,3.08437761915218,Pt-rich projected column,0.9875785054484276,0.9875785054484276,Pt-rich projected column,Pt-rich projected column
717,818.9986488450883,744.4843467354924,9.327152967443974,8.47854803382339,LM-like,5518.0,190.0,0.0,0.9930711778997572,3.8137176439752944,19.98908372784582,0.5304912385017582,0.6666666666666666,0.6263725971654985,ordered-intermetallic,5.0,-4.0,1.0,0.3890670840571501,Pt+Ga mixed projected column,0.41756823805061355,0.5824317619493864,uncertain intensity,uncertain intensity
718,796.0364633590613,708.4850626109259,9.065648486579432,8.068570764359274,LM-like,4986.0,161.0,0.0,0.9195868683142752,3.814555875366798,17.86106473638671,0.5280262520637566,0.6666666666666666,0.6279793814449693,ordered-intermetallic,3.0,-4.0,1.0,2.276594440737024,Pt+Ga mixed projected column,0.05001517992032648,0.9499848200796736,Pt+Ga mixed projected column,Pt+Ga mixed projected column
719,550.1711575699178,704.6962721328208,6.26561539773793,8.025422184809463,Pt-like,5449.0,168.0,0.0,1.0678032529884385,3.821924149183767,17.49449636262933,0.4712889523478304,0.6666666666666666,0.6277499552821212,ordered-intermetallic,-8.0,6.0,0.0,0.8436576396096221,Pt-rich projected column,0.910758550992221,0.910758550992221,Pt-rich projected column,Pt-rich projected column
720,596.355251022626,843.4084704215784,6.791582204769398,9.605143828690196,Pt-like,5271.0,182.0,0.0,1.0498954287421571,3.8232860418500287,18.358544254823716,0.4661370396024282,0.6666666666666666,0.6247628452672218,ordered-intermetallic,-2.0,8.0,0.0,1.4445919911128056,Pt-rich projected column,0.8437706559466133,0.8437706559466133,Pt-rich projected column,Pt-rich projected column
721,772.4879141592211,780.3815737333318,8.797466211971267,8.887363027337791,LM-like,4517.0,123.0,0.0,0.810951526032316,3.83106412047563,20.071199167416932,0.5298790241232428,0.6666666666666666,0.6250315185212476,ordered-intermetallic,4.0,-1.0,1.0,1.5903347646226174,Pt+Ga mixed projected column,0.001107424653594725,0.9988925753464053,Pt+Ga mixed projected column,Pt+Ga mixed projected column
722,616.4194280969884,948.5168019636104,7.020082763350732,10.802168375467904,Pt-like,4567.0,144.0,9.0,0.9955855904953947,3.831121721512216,20.210031843859976,0.4680515801779257,0.6666666666666666,0.6124091824725684,liquid-metal,,,,,,,,,amorphous liquid-metal
723,527.0137237232751,738.9709016770213,6.001887334052253,8.415758253265786,Pt-like,5803.0,172.0,0.0,1.1191899710703954,3.846093942711913,20.20956750102725,0.4695075799293238,0.6666666666666666,0.6266868750386351,ordered-intermetallic,-8.0,8.0,0.0,1.263920523379923,Pt-rich projected column,0.9844653011682821,0.9844653011682821,Pt-rich projected column,Pt-rich projected column
724,773.2380283756509,674.3244156224653,8.806008875685745,7.679532784409575,LM-like,4740.0,137.0,0.0,0.879080118694362,3.8466869401614168,16.389787764659246,0.5244205003608788,0.6666666666666666,0.6290372258601338,ordered-intermetallic,1.0,-4.0,1.0,2.415892503918585,Pt+Ga mixed projected column,0.01232679349089703,0.987673206509103,Pt+Ga mixed projected column,Pt+Ga mixed projected column
725,460.7501165798989,466.6611767558035,5.247245307630807,5.3145633215715815,Pt-like,5329.0,193.0,0.0,1.0369721735746251,3.847747082244942,20.824097577031075,0.6232519200989127,0.5,0.5298443303593826,Pt-rich,,,,,,,,,Pt-rich region
726,861.9974210231483,443.5118454720527,9.816843794263516,5.050927533793352,Pt-like,4560.0,169.0,0.0,0.8969315499606609,3.850727465747603,19.65136193215332,1.0,0.0,0.0009324730109521,Pt-rich,,,,,,,,,Pt-rich region
727,93.97140129336906,775.7903948729745,1.0701917953885427,8.835076460575033,LM-like,5379.0,159.0,0.0,0.9736627749117568,3.853647518633641,19.05393943257238,0.5341320641801446,0.6666666666666666,0.6270304518951675,liquid-metal,,,,,,,,,amorphous liquid-metal
728,760.7551002005549,692.5076964633346,8.663847248514662,7.886612786424157,Pt-like,5864.0,176.0,0.0,1.137426049849675,3.854539264926048,20.423683017799355,0.4691736803877791,0.6666666666666666,0.6283649474783102,ordered-intermetallic,1.0,-3.0,0.0,2.3965195153145475,Pt-rich projected column,0.9918136248155854,0.9918136248155854,Pt-rich projected column,Pt-rich projected column
729,887.1659231874282,916.9431038183664,10.10347487720696,10.44259182089865,LM-like,4372.0,156.0,0.0,0.9527130093702332,3.857411884120968,19.74676177829445,0.5326921343363105,0.6666666666666666,0.6075832223247325,liquid-metal,,,,,,,,,amorphous liquid-metal
730,565.8871032746126,478.205276876468,6.444596193154919,5.446033120512962,LM-like,4877.5,189.5,4.5,0.9535679374389052,3.858762838539758,19.03708201083199,0.5948750783564357,0.6666666666666666,0.5621145269683845,Pt-rich,,,,,,,,,Pt-rich region
731,482.3148313182784,601.1042225889497,5.492834715315171,6.845665791231482,Pt-like,5945.0,166.0,0.0,1.1024571163653225,3.864355194319102,21.51940784352453,0.48202876420847,0.6666666666666666,0.6295448865251472,ordered-intermetallic,-14.0,6.0,0.0,1.0193842790383012,Pt-rich projected column,0.9721966047577504,0.9721966047577504,Pt-rich projected column,Pt-rich projected column
732,530.8731416328234,495.288372197773,6.045840252971486,5.640583677395965,Pt-like,5616.0,179.0,0.0,1.1177231565329884,3.8673194233864976,18.358986184809687,0.4730582048591379,0.6666666666666666,0.573307678253507,Pt-rich,,,,,,,,,Pt-rich region
733,678.5657195533247,715.4461374637846,7.72783480615324,8.147846853595805,LM-like,4589.0,160.0,0.0,0.8348189921775514,3.87526999024232,20.74707567689688,0.5258925412617012,0.6666666666666666,0.627370333871123,ordered-intermetallic,-2.0,1.0,1.0,0.903978182769157,Pt+Ga mixed projected column,0.0025824001913141437,0.9974175998086858,Pt+Ga mixed projected column,Pt+Ga mixed projected column
734,60.43759070618235,688.9817810328808,0.6882925317340268,7.846457955135378,Pt-like,6206.0,185.0,0.0,1.1044669870083643,3.87604191063197,19.529409294611156,0.4714018806742377,0.6666666666666666,0.6350568704271464,liquid-metal,,,,,,,,,amorphous liquid-metal
735,315.0886056049505,854.3151968787063,3.5883815277598585,9.729354907894235,Pt-like,5341.0,169.0,0.0,0.998971289628729,3.882887534101037,20.40665243853361,0.4712556368895483,0.6666666666666666,0.6255231621330672,ordered-intermetallic,-14.0,20.0,0.0,0.7306989001288771,Pt-rich projected column,0.46926471949141785,0.5307352805085821,uncertain intensity,uncertain intensity
736,688.7746908602285,874.5202846462763,7.844099512027924,9.95946022564355,Pt-like,5179.0,172.0,0.0,1.0485928325571978,3.8988665136924103,20.76715447512261,0.4670071189532045,0.6666666666666666,0.6230049642702402,ordered-intermetallic,3.0,5.0,0.0,1.394747853130612,Pt-rich projected column,0.8375711672554995,0.8375711672554995,Pt-rich projected column,Pt-rich projected column
737,215.27040031124204,489.0836475095576,2.451603498854655,5.569921269870054,LM-like,5286.0,187.0,0.0,1.041986989946777,3.8998094121939615,19.20559039651571,0.5913293600387841,0.6666666666666666,0.5652508501221225,Pt-rich,,,,,,,,,Pt-rich region
738,957.2901771555496,947.3433356306284,10.902083818028633,10.788804372968876,LM-like,4843.0,158.0,0.0,1.045552677029361,3.902945953494168,19.327064899712965,0.4535086776681566,0.3333333333333333,0.5632779821698738,liquid-metal,,,,,,,,,amorphous liquid-metal
739,106.97358972205586,688.8348404304172,1.2182670096235182,7.844784524442618,Pt-like,5935.0,195.0,0.0,1.0810564663023678,3.913315738860899,18.88552562766889,0.4675663755236756,0.6666666666666666,0.6283826163231369,liquid-metal,,,,,,,,,amorphous liquid-metal
740,735.7289501754366,836.1203870892986,8.37883734062331,9.522143608634265,Pt-like,5843.0,185.0,0.0,1.1018291533094475,3.914992315358844,20.02240946881369,0.467949919592921,0.6666666666666666,0.6214186551715793,ordered-intermetallic,4.0,2.0,0.0,0.292578975699333,Pt-rich projected column,0.9715870120843489,0.9715870120843489,Pt-rich projected column,Pt-rich projected column
741,140.86476632493353,773.6221052423633,1.604236130412006,8.810382928917866,LM-like,5053.0,161.0,0.0,0.9782208885877456,3.93354570984853,20.27337406934059,0.5342479940039156,0.6666666666666666,0.6264015364794254,ordered-intermetallic,-24.0,25.0,1.0,1.4585330375050682,Pt+Ga mixed projected column,0.29723753099455386,0.7027624690054461,uncertain intensity,uncertain intensity
742,22.04974891745512,813.968891262775,0.2511132116479675,9.269871653945408,LM-like,5046.0,149.0,0.0,0.9453864168618268,3.936558072809173,20.38112395648551,0.4974478986962214,0.6666666666666666,0.6385416936083664,liquid-metal,,,,,,,,,amorphous liquid-metal
743,490.29325720216383,863.9356523435769,5.583696890440065,9.838917310547606,LM-like,4237.0,118.0,0.0,0.903796928327645,3.9424638898503424,19.700045370122087,0.5324411201583904,0.6666666666666666,0.6248987185424912,ordered-intermetallic,-6.0,13.0,1.0,0.6821439268640203,Pt+Ga mixed projected column,0.02916366259727944,0.9708363374027206,Pt+Ga mixed projected column,Pt+Ga mixed projected column
744,197.2256135945673,895.319383805787,2.246100734950632,10.196330432596096,Pt-like,5331.0,163.0,0.0,1.1464516129032258,3.943045149484562,21.057562704865333,0.4731720633309098,0.6666666666666666,0.6224444505772893,ordered-intermetallic,-18.0,26.0,0.0,0.4829727147941768,Pt-rich projected column,0.9940464632494336,0.9940464632494336,Pt-rich projected column,Pt-rich projected column
745,927.8478898286704,581.8845491167685,10.56678080135518,6.626782848369305,Pt-like,5844.0,191.0,0.0,1.034885780060209,3.946853344707134,19.641723099373515,1.0,0.0,0.0045757016044285,Pt-rich,,,,,,,,,Pt-rich region
746,405.87766997906766,992.4340175740466,4.622331330220009,11.302318880576047,Pt-like,4931.0,151.0,0.0,1.1552067471008551,3.9506797846189294,21.17139428445761,0.5574412272816216,0.5,0.5482208351324805,liquid-metal,,,,,,,,,amorphous liquid-metal
747,725.1244644324727,782.6851047005051,8.258068324941561,8.913596752785772,LM-like,4997.0,175.0,0.0,0.943319646986644,3.956930954914103,20.83383445169721,0.5307165294637538,0.6666666666666666,0.6257686056355107,ordered-intermetallic,2.0,1.0,1.0,1.2657010734236058,Pt+Ga mixed projected column,0.10902434037972562,0.8909756596202744,Pt+Ga mixed projected column,Pt+Ga mixed projected column
748,701.8445140752134,783.8670606795364,7.992944983941117,8.927057439482576,LM-like,4599.0,182.0,0.0,0.8812877263581489,3.968695617178864,19.97476779498304,0.5320322350568542,0.6666666666666666,0.6256536308754675,ordered-intermetallic,1.0,2.0,1.0,1.136981522751216,Pt+Ga mixed projected column,0.013319375847749696,0.9866806241522503,Pt+Ga mixed projected column,Pt+Ga mixed projected column
749,316.0591231634233,784.1179824106156,3.59943425139772,8.929915057589678,Pt-like,5535.0,155.0,9.0,0.9889226371270324,3.9695392461375545,19.191332605103977,0.4647567450797318,0.6666666666666666,0.6261766157790418,ordered-intermetallic,-16.0,18.0,0.0,0.7209487716569206,Pt-rich projected column,0.3822078368688381,0.6177921631311619,uncertain intensity,uncertain intensity
750,722.0454050208485,962.752439103278,8.223002506251182,10.964290700551034,LM-like,3870.0,127.0,0.0,0.8180953387591163,3.972858912404442,20.14796834227307,0.5323338553328515,0.6666666666666666,0.5818337278500161,liquid-metal,,,,,,,,,amorphous liquid-metal
751,45.647560106153655,812.1614497137872,0.5198565056255912,9.249287634874198,LM-like,5211.0,157.0,0.0,0.9663421418636996,3.973404885076756,20.98642347898853,0.4701894315141854,0.6666666666666666,0.6356558886574584,liquid-metal,,,,,,,,,amorphous liquid-metal
752,716.5601180876158,557.2056930927314,8.160533404050918,6.3457280926351975,Pt-like,5974.0,206.0,0.0,1.1051195486287748,3.9739705980544775,19.69007329558164,0.4727033866077756,0.6666666666666666,0.6208777472136846,Pt-rich,,,,,,,,,Pt-rich region
753,514.638613587592,829.2989433909252,5.860953590892543,9.44445770655951,LM-like,4146.0,146.0,0.0,0.8549334982987937,3.9757647470058415,18.32841626918213,0.5276841399502519,0.6666666666666666,0.6260909556954208,ordered-intermetallic,-6.0,11.0,1.0,1.2520654049180615,Pt+Ga mixed projected column,0.005263631636639615,0.9947363683633604,Pt+Ga mixed projected column,Pt+Ga mixed projected column
754,700.4618552875597,891.6866731028541,7.977198596529597,10.154959365060751,LM-like,4305.0,129.0,0.0,0.8716339339947358,3.98594252284272,20.76715447512261,0.5274583900949099,0.6666666666666666,0.6212577503150316,liquid-metal,,,,,,,,,amorphous liquid-metal
755,643.6607560102859,735.1370993871379,7.330320189068007,8.372097057419975,Pt-like,5534.0,176.0,9.0,1.078332034294622,3.9897647535167873,17.835384153716454,0.4688904870969874,0.6666666666666666,0.6266529400562959,ordered-intermetallic,-3.0,3.0,0.0,0.2968600028802274,Pt-rich projected column,0.9368544421160289,0.9368544421160289,Pt-rich projected column,Pt-rich projected column
756,724.2337422334307,853.2944806697622,8.247924349473863,9.717730497731171,LM-like,4426.0,135.0,0.0,0.8759152978428656,3.9923396065707615,20.666138873540845,0.5327849600017736,0.6666666666666666,0.6215503981615549,ordered-intermetallic,4.0,3.0,1.0,0.7826862929907915,Pt+Ga mixed projected column,0.011030029509358136,0.9889699704906418,Pt+Ga mixed projected column,Pt+Ga mixed projected column
757,55.4520421886706,969.7531078249166,0.6315146924603979,11.044017703926682,Pt-like,4991.0,147.0,0.0,1.1941619810982176,3.9930543396467457,20.87973204997213,0.4103704774940373,0.8,0.5921175376797988,liquid-metal,,,,,,,,,amorphous liquid-metal
