layer,x_px,y_px,x_nm,y_nm,display_z_base,brightness
5,795.4661659746538,611.5247581909487,9.059153663970381,6.96433989368525,6.0,161.86799010949153
5,923.1012558485052,827.9493923636521,10.512723836455544,9.429088366345704,6.0,158.55249363098378
5,874.2065566900906,935.8994897750521,9.95588733984986,10.658476318116369,6.0,181.25032045257134
5,549.5443118360545,672.2405173139917,6.258476575158702,7.655800341970092,6.0,127.86203850114119
5,477.9689024655957,849.6900818873219,5.443341174328552,9.676681860047951,6.0,142.85998818803844
5,863.8642356553917,849.0596190918286,9.838103982740446,9.669501844620404,6.0,164.80641714386877
5,793.8383917978256,854.4952075941109,9.040615783883348,9.73140495703745,6.0,159.25668978182065
5,619.3549435377934,605.5774570444264,7.053513833833316,6.896609150032265,6.0,165.09308342719487
5,726.0243863897681,580.7455923497743,8.268317071708472,6.613811857508647,6.0,141.18242898224977
5,747.562434193396,821.464104620863,8.513602783434422,9.35523077097582,6.0,147.46573364904415
5,898.1930420979139,899.2695983622618,10.229057043933768,10.241317387671565,6.0,162.38371724493314
5,652.1966105452742,895.7051541212326,7.427530631439256,10.200723771641934,6.0,145.48292096357196
5,644.8330231319155,567.2308910802088,7.343670534367798,6.459899899011156,6.0,164.9452031488529
5,500.9050792427178,784.8525728642663,5.70454945542917,8.938280929180904,6.0,147.16920596874724
5,535.4582800254108,867.6754671652883,6.098058027963996,9.881508131620638,6.0,137.5531967158746
5,564.3433456969184,518.4019298137753,6.427015134758657,5.903812057333206,6.0,164.35117413518415
5,794.4363676355529,714.5690627304963,9.047425822113793,8.1378583020728,6.0,158.66136465210764
5,639.7656013509098,914.5321589151534,7.285960282746935,10.415134813564075,6.0,148.57396117099444
5,874.2648008241064,900.5591567878253,9.956550652235283,10.256003503103681,6.0,168.56751563213385
5,631.1019793309522,621.6728097230235,7.187294762423781,7.079910815682058,6.0,146.29982000959927
5,791.7111734755814,959.3502347305953,9.016389992162324,10.925544750658117,6.0,159.98026614737807
5,721.7494502740543,929.3911165074818,8.219632030367391,10.584355813618037,6.0,149.19351320708884
5,630.5647715294365,657.008005163062,7.181176779998404,7.482325121821049,6.0,141.7200421580202
5,739.5127094960293,524.8749991756519,8.421928622916543,5.9775305038681745,6.0,114.35155449364261
5,910.3521393499008,880.4330861558759,10.367530727834508,10.02679807073516,6.0,155.4640224445737
5,658.2979949748902,512.8078946941865,7.497016150088718,5.840104478158033,6.0,152.42235015092186
5,466.7659796011602,731.7006711706223,5.315756867093841,8.33296134983086,6.0,137.0453833039122
5,455.04715395146815,748.5577823117036,5.182297209269474,8.52493828950443,6.0,145.56658871439697
5,537.066095674369,727.810501629325,6.116368610676716,8.288658216447017,6.0,134.3892208770677
5,873.614370536912,970.9027155362717,9.949143237348975,11.057109992896246,6.0,163.2149067947894
5,455.8016950008461,644.791546969319,5.190890287899931,7.343198183755761,6.0,157.37610583564873
5,769.7071942113554,890.1174729444365,8.765798027475554,10.137088554242274,6.0,156.0985490986353
5,767.4211059215149,995.5913370134735,8.739762947678424,11.338275962336985,6.0,153.6814962478863
5,852.4508610821482,867.6979073894962,9.708122949597724,9.881763691753864,6.0,159.7081226805856
5,651.2200286560684,933.5300040177614,7.416408844268175,10.63149146759971,6.0,147.50301123740755
5,680.5951861501893,548.4778076715926,7.7509473539186935,6.246330709599119,6.0,144.56229842023504
5,540.8610024022914,518.5721248457074,6.159586845039407,5.905750320722736,6.0,141.26781630943415
5,559.6776967553691,864.9999999999999,6.373880466671488,9.85103861675,6.0,127.3448844580858
5,584.1587568678569,691.3810000407902,6.652682626841541,7.873781422299489,6.0,139.62730814095394
5,885.6690284475876,952.946320435913,10.086427515487445,10.852613875495953,6.0,147.43517434078436
5,536.8611158280213,694.6969557411875,6.114034200986511,7.911545130572374,6.0,136.53000566718364
5,454.5550576259811,715.0659844516548,5.1766929781648106,8.14351748711862,6.0,146.10072541489222
5,679.2054216768925,584.7022817376798,7.735120043520272,6.658872551097944,6.0,144.7617922482049
5,887.3550640843582,847.6447555827909,10.105628905275935,9.653388694256288,6.0,156.24280256732257
5,559.0516999019744,832.7159245023233,6.366751311553852,9.48337194110412,6.0,138.97796145321857
5,654.1913954978723,790.6734551939368,7.450248207855622,9.004571954167194,6.0,130.89871205055496
5,536.8282234581644,795.3502762291872,6.113659606760319,9.057833855464166,6.0,128.74380920424045
5,490.3266544740346,665.5469903568628,5.584077234734739,7.579571217649937,6.0,129.56046219567887
5,747.3658227686209,787.6774321924006,8.511363677378984,8.970451794300368,6.0,154.97148794888966
5,701.1932159920916,618.2510203198965,7.985527686174819,7.040941821984265,6.0,157.15507094365728
5,607.6160669849069,622.9020055436699,6.9198258266197366,7.093909492556896,6.0,157.41007947513918
5,744.246785775686,963.7165940550789,8.475842574645489,10.975270963744931,6.0,153.8560103875827
5,714.6946125962833,563.6341415591537,8.13928812470424,6.41893837481845,6.0,136.22703931167706
5,529.6778841666737,501.6588600434246,6.032228082502123,5.713133875979838,6.0,141.04605642319257
5,628.0758449962202,933.2375442289087,7.152831680122142,10.628160793988343,6.0,147.23649927043175
5,957.4667048360474,877.8300579827397,10.904094200684712,9.997153526164,6.0,144.32341701332945
5,677.5531569623378,652.5478881275677,7.716303253337414,7.4315311505472,6.0,127.85974488992684
5,646.0346250113288,530.9820015628849,7.357354958085787,6.04708000253779,6.0,138.16061275690578
5,817.7745699098145,818.0889575476083,9.313212564136077,9.316792962703168,6.0,153.17136582370736
5,911.1300935112845,846.0676996987111,10.376390446315263,9.635428418632191,6.0,162.53725945761738
5,841.1146013066059,781.8854962374439,9.57902013709093,8.904490424637915,6.0,155.40979705289632
5,747.8868809996202,718.2791573010849,8.517297740679735,8.180110654542931,6.0,144.11178653325263
5,674.7507033146612,931.2628364475092,7.684387554950232,10.605671866113934,6.0,140.19812853700284
5,749.7282265436695,579.0483403679008,8.538267874854544,6.594482730553975,6.0,144.65530490398297
5,841.6896549418749,641.9150125311197,9.58556912618658,7.310438817474706,6.0,148.97566011917795
5,700.2369906282331,790.902750126275,7.974637728965933,9.007183275823943,6.0,141.1535124621456
5,580.0253404248052,970.7468513287903,6.605609280021181,11.055334935870965,6.0,137.11217921284154
5,607.898904443238,653.5244032647298,6.923046916474401,7.442652177513703,6.0,137.25678534814833
5,431.44459661158237,716.2928872299251,4.91349986382523,8.157490049717161,6.0,146.57859240421914
5,722.6519962708559,858.0573279947623,8.229910660966102,9.771972108048237,6.0,139.70841012127943
5,501.2939179072221,679.8562949370734,5.708977738319017,7.742532503197326,6.0,136.874715662205
5,618.4724453313884,675.7444199684112,7.043463517173769,7.69570448111231,6.0,134.32222062612084
5,841.9930602553591,745.7658939662335,9.58902445272954,8.493142913891852,6.0,144.985040099963
5,723.5769270850657,823.9733562990255,8.24044422069859,9.383807343439083,6.0,151.17612936251265
5,865.9315381671126,639.2767949524192,9.861647424214976,7.280393518923067,6.0,132.84964677462742
5,562.1008257763852,556.1537608848838,6.40147623263611,6.333748179569637,6.0,148.6615102224125
5,650.9379166753047,968.2961298022414,7.413196016503145,11.027424933099942,6.0,154.2210627637346
5,909.1773140576955,916.2523588374576,10.354151248850174,10.434725282770026,6.0,150.92988430478775
5,633.6888064406761,550.1608456935716,7.216754801444297,6.265497961099666,6.0,164.507507527125
5,700.5889618248622,652.2984616110801,7.978646147289606,7.428690560667477,6.0,129.02979134054092
5,755.7792254387763,979.3693042509062,8.607179578652936,11.153531602584112,6.0,166.4796915508473
5,795.3861102702701,645.2653101075964,9.058241950865902,7.348593627652135,6.0,158.54340333165695
5,630.4414393353497,690.8723820593666,7.1797722132855295,7.867989034581365,6.0,128.76706706534793
5,432.0546116614175,747.1997751389487,4.920447010429536,8.509472646613526,6.0,138.60043514796553
5,767.6895850434611,961.4772560711936,8.742820517849617,10.949768299056828,6.0,151.0979567740044
5,560.0925436948639,694.6300498127306,6.378604944383632,7.910783173479983,6.0,126.74336406144127
5,934.1082767124059,843.7679349556555,10.638077116901393,9.609237584767127,6.0,143.32341873691797
5,596.3452240823175,605.1739391626264,6.791468013120626,6.892013693111847,6.0,161.2106599508718
5,677.7135356396692,619.3706869746725,7.718129723330126,7.053693127711532,6.0,148.15462387797746
5,583.6916871715728,724.9078919726509,6.647363411101877,8.255601892958868,6.0,131.81896096640432
5,627.2841733886379,968.8491446507485,7.14381574072552,11.033722933826278,6.0,153.5256987835475
5,888.811128977417,671.4491693597349,10.122211276940693,7.646788088494173,6.0,145.30592074672893
5,716.5436805105155,526.863300447254,8.160346204967935,6.0001742409875805,6.0,156.51242878230394
5,922.6170044422461,862.2793274251061,10.507208947087598,9.820054280797615,6.0,170.03708519667404
5,606.464028762243,761.9783681061498,6.906705857811143,8.67777841542408,6.0,121.74833626452583
5,442.967844325175,734.4602614467113,5.044732185463354,8.364388899398676,6.0,129.78273094807685
5,513.7807311604953,663.0660465107165,5.8511836106405655,7.551317028477249,6.0,142.55552996977534
5,512.0452262562103,899.9295798532803,5.83141884089297,10.248833576289327,6.0,122.61033245590419
5,629.9828637112591,759.4290816734269,7.174549732150712,8.648745907801063,6.0,145.35709970919817
5,783.1450602660508,662.332960139525,8.918834949361703,7.54296828610497,6.0,161.6315210118191
5,492.61316657166225,559.4928430787924,5.610117141060052,6.371775263542696,6.0,158.54237148129272
5,769.8196568730277,856.3284215302575,8.767078806692984,9.752282484526173,6.0,157.71542006875637
5,888.3448496883922,778.7839205164707,10.116901062741418,8.869168179319903,6.0,140.63581456413138
5,876.6025844589907,690.0885759655644,9.983174463639735,7.859062671462185,6.0,140.8653571296726
5,899.5952781425824,723.3073151338008,10.245026386622586,8.237373749318882,6.0,150.54787351956156
5,524.2815114214862,815.8713769245217,5.970771578105338,9.291538081369316,6.0,136.2957535909546
5,654.2001564005967,686.2441475441609,7.450347981255685,7.8152804600881085,6.0,123.77014222435821
5,673.6010384593052,1001.8429126033217,7.67129461519713,11.409471930604182,6.0,155.88713120730932
5,935.6890748733842,739.3967998657993,10.656080011385885,8.420608587953017,6.0,107.64776198761233
5,761.0263864967128,593.3495300625472,8.66693678814431,6.757351599857361,6.0,124.97976160917413
5,723.6700734796638,755.6082896085037,8.241505016918472,8.605232878693396,6.0,131.43788936792862
5,454.31959636754175,851.5980480910803,5.174011431402228,9.698410702536595,6.0,139.95786604909307
5,875.9562782439874,830.812530241811,9.975814015683385,9.461695166117755,6.0,142.80821579079236
5,488.4039839772331,903.3708863617217,5.562180932640777,10.288024840227742,6.0,138.59320191074627
5,697.3912084391038,965.4546005189871,7.942228584179839,10.995064222464148,6.0,158.7118088577202
5,840.0465002686528,886.5052550829913,9.566856085563224,10.095950869103303,6.0,161.01118420743666
5,829.9683717660339,692.9999999999998,9.452081480865111,7.892219377349997,6.0,132.8645590768278
5,585.9420242142845,554.9238344854762,6.6729913383948904,6.319741182510302,6.0,144.91379360205252
5,747.0517074229432,753.9067795150518,8.507786379806285,8.585855258303356,6.0,146.58364993572638
5,605.832374597734,862.3791338858188,6.899512274496681,9.821190925073548,6.0,117.80269996424624
5,912.281432251687,705.1083394150253,10.38950244908135,8.030115006439168,6.0,138.0177896522153
5,899.9655148870158,794.6933320150296,10.249242821844266,9.050352256825185,6.0,160.19884151880385
5,969.5675248166687,858.9864684018651,11.041904194815858,9.782553608661823,6.0,152.10007671436264
5,785.1206719780123,558.520126472207,8.941334171634807,6.3606974960807,6.0,126.22401651979932
5,510.48904498225363,939.637907532864,5.813696295431224,10.701051228749606,6.0,136.3580077392766
5,653.734342303341,724.3191420286141,7.445043064885406,8.248896923670642,6.0,140.78013018955497
5,560.3901507136658,759.5973949399893,6.381994237140664,8.650662740735878,6.0,139.80437124732234
5,900.0336226217531,759.1306631296691,10.250018465688193,8.645347373005093,6.0,134.84529253094743
5,702.9745344816725,582.726775137027,8.005814203203249,6.636374525883291,6.0,152.6091091890053
5,806.8841130747971,661.0000000000001,9.189186771262312,7.527787890950002,6.0,150.36275412367786
5,536.5989959208589,661.7532174722563,6.111049052630817,7.536365896043651,6.0,145.18688209842975
5,877.8716715963646,654.8875435122994,9.99762744213487,7.458176278344749,6.0,130.16478179581995
5,850.5510912098771,972.9081183401878,9.686487450898671,11.079948490541929,6.0,167.58014196640366
5,527.6383119171878,542.1171292751322,6.009000446673987,6.173892225769919,6.0,75.2025334917752
5,513.1906416324481,831.9890512937568,5.844463385521337,9.475093957234677,6.0,137.3475947065727
5,629.3087590377124,864.2822581475925,7.1668727018954055,9.842864625183614,6.0,135.39250267216002
5,923.6544558060316,721.9358101987121,10.519023945292975,8.22175438737828,6.0,135.73851915305337
5,818.6722650270325,677.4663837266149,9.323435950570506,7.715315037735095,6.0,131.23595791897233
5,584.2260927711566,625.8102257964002,6.653449480695528,7.12702971222818,6.0,133.22445172252426
5,539.3517222543817,556.2887532661631,6.142398432298884,6.335285538137208,6.0,137.23774252879772
5,548.2670565665306,643.9163884087645,6.243930574021676,7.333231454535181,6.0,134.96567073655348
5,560.0847486474718,726.6376764105069,6.378516170611516,8.275301515266351,6.0,119.81992231373361
5,852.9765171331576,690.7748251953027,9.714109375097864,7.866878009800761,6.0,151.91495989183443
5,751.1236268659094,542.2640505592049,8.554159369028199,6.175565436455493,6.0,136.86231930913988
5,886.5081397203903,917.6477651341947,10.095983720750024,10.450616844984147,6.0,149.62851410374776
5,818.2480671249102,749.183031909054,9.318604979570562,8.5320589345086,6.0,147.5537278851179
5,746.2097004673518,858.0242982069929,8.498197197106744,9.771595948840352,6.0,115.56689499594746
5,769.0128776499712,925.8744619288345,8.75789081446001,10.544306449391419,6.0,153.0139134722617
5,443.0887515149047,767.9635387702942,5.0461091350530305,8.745940435470699,6.0,135.14086114134523
5,443.9451406883567,631.5249817616394,5.055862109409842,7.192112118816474,6.0,142.34880185069622
5,652.5145479122931,862.7339568427981,7.431151456040656,9.825231820624198,6.0,124.65456299804754
5,876.5880440520865,761.916697009163,9.98300887044908,8.677076075125866,6.0,139.0941765350678
5,607.395699391745,724.0231654842438,6.917316173821913,8.245526199545505,6.0,130.72521013545267
5,923.424383066271,792.5707921168847,10.51640376558888,9.026179745261928,6.0,151.9689070047405
5,455.893266022989,611.9147537551843,5.19193314301589,6.968781351909119,6.0,139.84220603986796
5,552.6793818348733,498.94258840460895,6.294180269522377,5.682199660017345,6.0,138.93405351801536
5,854.6680056664774,622.4113300951685,9.733372865111187,7.088321443086979,6.0,134.2533192663377
5,721.0976096685657,963.6396324134656,8.212208554093825,10.974394487324654,6.0,147.62164405650478
5,607.3090021381375,689.9333253665812,6.916328823540695,7.857294602507438,6.0,136.6929350878772
5,694.1075251243426,490.62155546564,7.904832409452798,5.587435709944476,6.0,107.99337075101604
5,794.5610643321806,680.0000000000001,9.048845928441956,7.744169086000001,6.0,125.87615535782453
5,576.9044501940836,497.98684774263586,6.570067071718895,5.6713152228281025,6.0,141.86423713225156
5,960.5767056692699,735.8907329310597,10.939512395258355,8.38067980093911,6.0,156.48374934698595
5,583.1033437953218,863.1167440013128,6.640663072004355,9.82959118603521,6.0,125.2210972041121
5,798.9308255734152,538.2701080084605,9.098610884203088,6.130080485819119,6.0,126.96126684240478
5,490.50345861778396,762.7744339251554,5.586090765888122,8.686844398226969,6.0,123.50774054543855
5,541.925955909112,482.77543439192607,6.171715050959329,5.498080286026728,6.0,129.45054035432477
5,466.3120483927532,766.990480290426,5.310587278812493,8.734858774590307,6.0,149.7767424117138
5,933.4626449076414,914.2132761054992,10.630724349455225,10.411503221804397,6.0,150.4261272097113
5,583.3553548653688,760.7043067402377,6.643533096030807,8.663268788007073,6.0,131.39296317610243
5,700.3209768075033,824.9999999999999,7.975594204220573,9.395499258749998,6.0,140.32927045328512
5,443.81074155449085,799.5540500192827,5.054331507030917,9.105708465802099,6.0,112.95307084910213
5,676.8019564120522,790.5234421776454,7.707748217927255,9.002863533338868,6.0,118.20866584873589
5,673.785858531665,966.4087593380069,7.673399435624837,11.005930644860305,6.0,140.99126895861787
5,560.7673547765219,624.7435371184148,6.386290019556375,7.1148817453392965,6.0,144.09935046333086
5,623.2403681776516,495.24784037504105,7.097762929983276,5.640122081383317,6.0,119.06688452944435
5,577.5904154884704,462.11335014168964,6.577879176464276,5.262770471169363,6.0,107.95654307159575
5,853.3341532913124,657.25417751023,9.718182308744952,7.485128651645705,6.0,145.14280100122858
5,514.2793358793926,626.0770264773166,5.8568619624791225,7.130068167500646,6.0,136.00210999568878
5,634.8211004052674,514.5478548651546,7.229649913086726,5.859919986638743,6.0,115.09526662957312
5,556.2063149788748,971.6547427959894,6.334346691025561,11.065674443273503,6.0,137.1497025763385
5,580.9141478893682,935.2062223519116,6.615731449565996,10.650581053194877,6.0,124.72014600976213
5,585.3425657838,589.3568167597874,6.666164415680625,6.71188064849193,6.0,155.3444349772316
5,534.4366832104042,902.1734636280624,6.086423589032923,10.274388010644097,6.0,123.0228787808141
5,676.3204504531054,827.4941444825678,7.702264595041961,9.423903783158705,6.0,129.33256478413065
5,420.28392600934717,766.9999999999999,4.786396745800438,8.734967189649998,6.0,121.3755081285862
5,865.2629958360471,744.2632449973345,9.85403374060774,8.476030020227062,6.0,145.21582435715501
5,511.2060281495599,905.2367604565209,5.8218616467245115,10.309274317409082,6.0,123.09093367206583
5,819.7963069442154,608.0667410910656,9.336237083903471,6.924958321444406,6.0,143.38817420636678
5,538.2627748559107,591.9288842076352,6.129996972329003,6.741172597340062,6.0,140.79090641352326
5,752.0490692302128,506.4099475906012,8.564698754540718,5.767241560255902,6.0,116.75213271702629
5,846.5391205442257,499.91327785353747,9.64079718736503,5.693254341226902,6.0,133.25678075010248
5,899.0473823283503,829.7230046145564,10.238786683935931,9.449287120998651,6.0,143.4619002048071
5,442.85730720038003,835.4753112382746,5.043473335191748,9.514797172658344,6.0,138.6655155352192
5,727.3522567615036,544.4363358740093,8.283439502124663,6.2003044728979635,6.0,112.2021796933773
5,503.9625212943331,574.7011624835212,5.739369085162046,6.544974964989923,6.0,145.90615133224466
5,935.4047567204008,808.9272335417238,10.65284205866394,9.212454815907824,6.0,160.11868784680075
5,604.1359073852217,934.1829763911048,6.880192084875284,10.638927832993327,6.0,133.4676526392278
5,653.640318067547,656.697497800463,7.443972271385154,7.478788913705733,6.0,134.62067911045875
5,699.3491131352628,859.7059988068619,7.964526150387674,9.790747969130665,6.0,132.64719436440262
5,612.2971804347347,478.73867037407535,6.97313661201123,5.452107663799498,6.0,137.62899897903708
5,656.7288108408153,550.1333347660778,7.479145521763211,6.2651846533434545,6.0,146.37801548911708
5,558.2833828562071,900.0696686605634,6.358001345209621,10.250428975422643,6.0,128.91124328491435
5,946.6294324477572,790.8087412909789,10.780674098028891,9.006112657712016,6.0,133.35942584671812
5,771.1148678471712,751.0029782206449,8.781829296083881,8.552785363868013,6.0,143.26396428675181
5,900.8202170817356,688.2783763391383,10.258976584070862,7.838447242070336,6.0,134.61160284879261
5,866.1349616878698,605.1888130789696,9.86396410971617,6.892183084469395,6.0,134.8308085568956
5,831.4229074670649,624.540334943899,9.468646437351003,7.112567580636218,6.0,113.14348616441993
5,974.1895896158998,613.8135864040909,11.094542505597762,6.990406177054927,6.0,114.19994593257017
5,677.2546537935291,686.8744961591179,7.712903754790413,7.822459175172451,6.0,134.69550600896739
5,774.3691860927689,539.5898015133571,8.818891047192063,6.145109794118553,6.0,125.66906162522687
5,876.0299965264567,725.6994483984629,9.976653555160107,8.264616520609747,6.0,151.20000759364294
5,675.5313065337581,862.5249529550358,7.693277442182234,9.822851583202931,6.0,141.56278644320724
5,443.78496463359403,661.3773397395198,5.054037946981003,7.532085218517219,6.0,120.2306200028457
5,560.4145427987398,659.4346836282378,6.382272026010036,7.509961310573515,6.0,140.64683767433712
5,843.0409046901918,607.6256151639311,9.600957812257729,6.919934565903306,6.0,116.55976445165224
5,629.5414489964207,828.915715869039,7.169522687755482,9.44009332607731,6.0,120.04219095994254
5,628.6641705361826,896.9187888260141,7.159531816091379,10.214545230998501,6.0,111.16613686703226
5,786.7481032487239,521.4027436787852,8.959868146541034,5.937986777871809,6.0,112.13773595583397
5,565.1857172585525,480.1818232117608,6.436608469768263,5.468542986728875,6.0,116.63782800358783
5,607.3257072384768,792.1172055118027,6.916519069307792,9.021014081490017,6.0,122.63264679275058
5,419.4115903682388,735.1084812431969,4.776462165352663,8.371771140147024,6.0,138.20735404487033
5,971.8510641435292,752.6843451686434,11.067910245789003,8.571933584369356,6.0,121.64858310431482
5,773.4032765421944,576.4154531060562,8.807890801778193,6.564498136230299,6.0,147.3818869245117
5,922.9279435208613,756.8437799467861,10.510750071793835,8.619303240581305,6.0,133.61685481280512
5,934.9927176232476,773.4108267773606,10.648149558019238,8.807976787510201,6.0,130.80480365908426
5,888.1674810790514,812.1109124585012,10.114881103180705,9.248712092153495,6.0,139.46185807479227
5,535.8810318906608,765.455466140531,6.102872530796229,8.717377290581206,6.0,128.90189284419293
5,537.2136682217201,627.7535143666641,6.118049238263684,7.149160822920849,6.0,132.70082846155503
5,671.1965948967967,493.34197555129407,7.643911648276821,5.618417170427205,6.0,122.99604713327625
5,466.7570530459924,629.6765703865897,5.315655207163583,7.171061515538722,6.0,136.4515577956022
5,443.71487885601806,698.6218716263958,5.053239776227956,7.956243972136169,6.0,124.78509988668158
5,924.2017600576133,687.204642680156,10.52525691097788,7.826219043528441,6.0,119.47977735795669
5,420.17873122639946,700.3301815611915,4.785198736703214,7.975699032410215,6.0,137.40761346575667
5,970.6097737211301,822.5960674910398,11.053773829736222,9.368122111954824,6.0,112.3008455672949
5,561.9028872382077,590.4109060861248,6.399222012770988,6.723885127866789,6.0,138.5968402579159
5,466.70670438822214,698.0386898595023,5.315081812282663,7.9496024159439695,6.0,134.63405429547475
5,748.6427483634475,613.3906327265456,8.52590592402101,6.98558937588661,6.0,135.1370746275509
5,911.4705490003641,740.737547402414,10.380267718188335,8.435877669754756,6.0,153.65278371913547
5,724.7620266716365,616.4195352773718,8.253940708319403,7.020083983972808,6.0,136.03857155187472
5,491.56405542800223,594.1329290325172,5.5981693556387135,6.766273326453311,6.0,145.39007750161315
5,762.2951454618686,558.2749513642837,8.681386029255407,6.357905323299175,6.0,133.2200707253819
5,886.9425143376061,882.7270966169192,10.100930589106472,10.052923372051884,6.0,143.56475722821884
5,897.2582941666572,933.4702148036846,10.218411682121353,10.630810559094815,6.0,140.66996837576596
5,513.1163127358076,730.3006091262623,5.843616892074925,8.317016765709662,6.0,126.89654810521988
5,796.4453742041087,575.9999999999999,9.070305361175237,6.559766755199999,6.0,150.41978078104967
5,946.1968199894078,825.3992106399726,10.77574729799041,9.400045662715996,6.0,146.16519028817407
5,677.0919032102902,756.6540862602451,7.711050272385343,8.617142917076716,6.0,115.25420130218156
5,467.216141166171,833.7666400928908,5.320883524851872,9.495337998743313,6.0,107.16616499790854
5,513.4459210888093,763.4218800467112,5.847370631512871,8.694217827990796,6.0,127.22747798665506
5,832.2637618254181,589.551784568346,9.478222493715396,6.714101036250466,6.0,129.61762820483878
5,889.5825708117319,638.6567915468637,10.130996829889147,7.273332620089953,6.0,128.3046814570316
5,983.6069777860097,769.3059473868453,11.201792279623978,8.761228434454633,6.0,130.17580686514015
5,728.4355361896851,508.80328094525663,8.295776412505873,5.794497998752396,6.0,125.80296579467348
5,610.9632834786978,516.456469092998,6.9579455479364505,5.881656209139279,6.0,147.44287387098393
5,784.129035439106,593.1661288147185,8.93004093482724,6.755262937690054,6.0,125.74132252510056
5,888.3113613401638,742.2077810828346,10.116519681225105,8.452621402426976,6.0,134.68407694212314
5,681.0472972366398,513.4346072936514,7.756096213770352,5.847241784538302,6.0,138.80128163581927
5,901.1218247998754,653.6248812301559,10.262411438728094,7.4437964692102865,6.0,139.79644764553197
5,605.9563309548203,832.9992335560705,6.900923949479859,9.48659840171561,6.0,121.038312087852
5,646.6607272577261,494.5122605070718,7.364485313469941,5.631744941863007,6.0,121.80962348755578
5,958.9871999751446,701.3800515908166,10.921410335172375,7.987655460392187,6.0,120.56327888724819
5,983.2829805416139,841.9798846114195,11.198102442206332,9.588874402120004,6.0,113.12962962944154
5,913.7110547442351,669.8909022255702,10.405783681892293,7.629041788246926,6.0,126.02792289185815
5,948.388276753347,650.0294829351337,10.800704668173651,7.40285033343357,6.0,124.39111802534632
5,960.7796822134482,632.4347406399353,10.941823990373955,7.202472893200316,6.0,116.55511003325634
5,588.5244974306812,479.1285986224565,6.702401793171129,5.456548355397838,6.0,127.28264304739041
5,888.3104827548706,707.3712346661257,10.116509675470596,8.055885952686856,6.0,142.0676564019083
5,704.7379534506669,510.5767163827989,8.025896871828767,5.814694739769207,6.0,138.42992646030626
5,559.2062717142287,799.1353186704276,6.368511650156833,9.1009397505563,6.0,120.9882929598006
5,921.1528487927034,932.5064020068835,10.49053443397248,10.619834192527641,6.0,145.74246913093697
5,947.113843921548,753.5707343004068,10.786190810323355,8.582028212769897,6.0,77.88436187899369
5,865.5671349266631,673.3699698841584,9.857497423759787,7.668663094437721,6.0,141.53989390402535
5,945.7702357244406,860.4115868913334,10.770889149935508,9.79878354770598,6.0,145.08818322278557
5,960.089386405248,771.8551033013536,10.933962567641515,8.790259455673057,6.0,119.54712640365526
5,468.61804243641126,594.7277770141527,5.336849054967488,6.773047743144857,6.0,130.14051222683833
5,841.5953789676681,710.0565912965766,9.584495465767455,8.086468093572773,6.0,117.97075221895825
5,821.8609740481153,538.1778553117207,9.359750512078328,6.129029867462953,6.0,117.64156122544884
5,960.3887286876371,666.3916564574575,10.93737162242006,7.589190683979669,6.0,131.74866489264934
5,820.4212637700041,573.8810975029816,9.343354394683407,6.535635668121091,6.0,119.4376680459211
5,912.7696242694473,635.3731645828268,10.395062216040131,7.235937087112232,6.0,111.5437965563205
5,513.0716756588635,797.1250979610021,5.8431085434405725,9.078046384271051,6.0,108.02467009724461
5,945.8187523869312,894.8491044817671,10.771441681167591,10.190974664062477,6.0,139.3205159024402
5,716.6715952379599,490.3625478158145,8.161802959788403,5.58448600548151,6.0,108.09336051267705
5,635.2905458674052,477.44182899553005,7.234996185197683,5.437338606574238,6.0,135.69256509021577
5,818.8738523633614,642.2924271597428,9.32573172471481,7.314736997915276,6.0,138.57191740902667
5,647.0594641563505,457.8698916379985,7.369026322240198,5.214443912107585,6.0,110.3374625286846
5,921.5704044188972,898.0000000000001,10.49528975951962,10.2268585871,6.0,147.49245427149373
5,677.2179780222699,716.7566559383325,7.712486073358074,8.162771672209372,6.0,117.56536212345317
5,853.2428593687779,726.5218737564287,9.717142609373434,8.273982698599015,6.0,131.99026662466784
5,996.0000000000001,717.1139987670605,11.342930014200002,8.166841265278988,6.0,102.90247491151166
5,764.0948014687777,486.26608882391946,8.701881382805611,5.537833548000481,6.0,75.77591462834944
5,653.3470009606889,824.9999999999999,7.44063183422144,9.395499258749998,6.0,115.39511607818983
5,624.1485908837627,458.8784754514396,7.108106209694848,5.225930152679189,6.0,117.26897125525083
5,741.442459617789,488.616014882511,8.443905551205713,5.564595643202438,6.0,95.23618998533756
5,707.5149228613084,437.3796558317332,8.057522343391499,4.981091190496217,6.0,56.52105056268373
5,513.1301886953826,697.0000000000001,5.843774918217836,7.937773313150001,6.0,124.911271727523
5,580.8954845188201,902.8612462301601,6.615518902070057,10.282220811769177,6.0,118.33168023632828
5,491.31236257372507,625.2232823844031,5.5953029556074485,7.120345316601092,6.0,113.56798676034803
5,809.361679981465,556.5812125333038,9.21740250221395,6.338616205807068,6.0,110.44129566721394
5,517.2793012211888,521.2855673512532,5.891027019624724,5.936652317146391,6.0,138.87185069595125
5,676.8547859203385,724.6849971226407,7.708349865934461,8.253063458536989,6.0,140.97511390596125
5,855.6804291569484,588.8235807497408,9.74490283378302,6.705807898749952,6.0,94.58904738395603
5,834.2696379841462,518.1155279669389,9.50106638215476,5.90055037449726,6.0,88.63496300131138
