layer,x_nm,y_nm,display_z,sampled_intensity,source
7,4.920409032543242,8.570880630299303,5.213623232576935,60.0,intensity-weighted sampled reconstruction pixel
7,10.60751549528437,9.41602308571682,4.891653403570313,47.0,intensity-weighted sampled reconstruction pixel
7,9.589318407005019,7.728959264257778,5.173896864430816,109.0,intensity-weighted sampled reconstruction pixel
7,6.782832954967973,8.81043506994146,4.981818348748101,206.0,intensity-weighted sampled reconstruction pixel
7,9.430307313208015,10.64462039039091,4.83189487018997,114.0,intensity-weighted sampled reconstruction pixel
7,8.327820987221473,6.498091036349629,4.879998289242349,68.0,intensity-weighted sampled reconstruction pixel
7,5.642269963836065,5.977350535223573,5.117621824100439,109.0,intensity-weighted sampled reconstruction pixel
7,8.332325423143326,5.367284686891509,5.15025152443161,98.0,intensity-weighted sampled reconstruction pixel
7,4.782553786937067,9.578266212831311,4.788199136109283,37.0,intensity-weighted sampled reconstruction pixel
7,9.236948613108442,10.780435367048513,4.958613632817735,0.0,intensity-weighted sampled reconstruction pixel
7,7.429201398229291,9.348663332155697,4.997319419213545,24.0,intensity-weighted sampled reconstruction pixel
7,9.579927795611306,11.524426588464216,5.052915343602349,0.0,intensity-weighted sampled reconstruction pixel
7,11.078240255533933,9.44908401511606,5.069283885090052,81.0,intensity-weighted sampled reconstruction pixel
7,7.725075726259689,6.979839079378518,5.152057018496333,114.0,intensity-weighted sampled reconstruction pixel
7,8.440550040793918,6.774474748823696,4.895759199363575,106.0,intensity-weighted sampled reconstruction pixel
7,11.016714194032014,9.201831569460792,4.821486940841618,37.0,intensity-weighted sampled reconstruction pixel
7,8.635898044460008,9.260859624055508,4.855783915874775,0.0,intensity-weighted sampled reconstruction pixel
7,9.59669204540898,8.358930305810594,5.2009492663363295,0.0,intensity-weighted sampled reconstruction pixel
7,6.5303209595633875,8.377557371494508,5.021473779099997,156.0,intensity-weighted sampled reconstruction pixel
7,5.659608078162621,7.739610342330049,4.870783650503565,27.0,intensity-weighted sampled reconstruction pixel
7,9.867373087975835,7.349548590528557,5.131497795395384,45.0,intensity-weighted sampled reconstruction pixel
7,8.492600963939205,9.010287065119181,5.040023404235787,39.0,intensity-weighted sampled reconstruction pixel
7,9.478225049471293,9.704599355503081,4.938970787532212,0.0,intensity-weighted sampled reconstruction pixel
7,11.135937513113998,10.139985878002026,4.778419163889913,0.0,intensity-weighted sampled reconstruction pixel
7,9.732488197502718,7.09545092083087,5.130081771773364,195.0,intensity-weighted sampled reconstruction pixel
7,7.79478675610783,10.450259085410744,5.100023120297162,27.0,intensity-weighted sampled reconstruction pixel
7,5.37335073303505,7.074445898212938,4.890569059771355,99.0,intensity-weighted sampled reconstruction pixel
7,6.0657624205888965,7.080175430764758,4.89218518808753,0.0,intensity-weighted sampled reconstruction pixel
7,7.326490144627714,10.091900212994569,4.8948844935726505,63.0,intensity-weighted sampled reconstruction pixel
7,7.5043141558832644,11.444408659634645,5.078393098686957,0.0,intensity-weighted sampled reconstruction pixel
7,9.248232576919573,11.053382401929097,4.905321550600118,0.0,intensity-weighted sampled reconstruction pixel
7,10.653201964405914,5.780794186594096,4.912766867314711,99.0,intensity-weighted sampled reconstruction pixel
7,7.641475005478919,6.980040197889022,4.943244737189859,0.0,intensity-weighted sampled reconstruction pixel
7,11.19044264037636,9.783676745669107,5.220892610085431,122.0,intensity-weighted sampled reconstruction pixel
7,8.349718323495242,10.086823596065697,4.9816452671930325,9.0,intensity-weighted sampled reconstruction pixel
7,9.545708118157021,8.24123170940993,4.943592663447962,9.0,intensity-weighted sampled reconstruction pixel
7,7.80936573556607,4.861614053583539,4.986210569716422,0.0,intensity-weighted sampled reconstruction pixel
7,8.46210903046529,8.236991637460287,5.1008336122295495,24.0,intensity-weighted sampled reconstruction pixel
7,9.804144243210729,5.059397826858663,5.176497738237781,129.0,intensity-weighted sampled reconstruction pixel
7,8.081210464762146,6.937474094766711,5.225768835474259,0.0,intensity-weighted sampled reconstruction pixel
7,8.641928311577999,9.144187546376424,4.993589545188253,186.0,intensity-weighted sampled reconstruction pixel
7,9.206092591568693,5.966970471364833,4.981665795629294,60.0,intensity-weighted sampled reconstruction pixel
7,6.352726652188541,9.483798154824829,4.921943328452944,62.0,intensity-weighted sampled reconstruction pixel
7,9.950696470367047,8.924852259676229,5.128382602728933,0.0,intensity-weighted sampled reconstruction pixel
7,11.324672242307814,7.807537534255071,5.071569637279207,0.0,intensity-weighted sampled reconstruction pixel
7,5.522208608549513,7.485925361816948,4.9371476762434865,0.0,intensity-weighted sampled reconstruction pixel
7,9.582230571710467,10.898740033806442,5.008529173534298,146.0,intensity-weighted sampled reconstruction pixel
7,6.643383406532149,8.524880850235405,4.864677555711175,68.0,intensity-weighted sampled reconstruction pixel
7,7.641370002340343,10.694085445817437,5.08923707837025,14.0,intensity-weighted sampled reconstruction pixel
7,11.136758202060216,7.7075265422290595,4.885976831672222,75.0,intensity-weighted sampled reconstruction pixel
7,4.676953644499925,8.779776619044993,4.9307911917503775,18.0,intensity-weighted sampled reconstruction pixel
7,9.073450639742843,11.27636626103119,4.801334547118195,0.0,intensity-weighted sampled reconstruction pixel
7,9.506641738374643,5.89102096757605,4.8711404014569455,126.0,intensity-weighted sampled reconstruction pixel
7,8.666332424166415,6.823756751408783,4.859645973379446,63.0,intensity-weighted sampled reconstruction pixel
7,7.583419520041136,10.9256180246626,5.108241074413631,34.0,intensity-weighted sampled reconstruction pixel
7,11.33462036010679,7.764227298517944,5.089455182682315,154.0,intensity-weighted sampled reconstruction pixel
7,7.730696604741814,6.880298444731131,5.017546152073263,0.0,intensity-weighted sampled reconstruction pixel
7,8.495035381139914,11.882184388302177,4.9480459952760905,0.0,intensity-weighted sampled reconstruction pixel
7,8.480553431343653,5.715056136813823,5.179130035010288,0.0,intensity-weighted sampled reconstruction pixel
7,8.573183502463674,8.87469826686707,5.176678339952648,77.0,intensity-weighted sampled reconstruction pixel
7,5.924912507277099,9.980823989357509,5.047304179671532,0.0,intensity-weighted sampled reconstruction pixel
7,7.279363947836694,9.966398141842367,5.072656100710787,116.0,intensity-weighted sampled reconstruction pixel
7,5.10103860399216,7.888778211466014,5.136367324617519,50.0,intensity-weighted sampled reconstruction pixel
7,6.5605608272966895,5.202086069057078,5.10247648096577,39.0,intensity-weighted sampled reconstruction pixel
7,5.056059808824954,10.342588158532468,4.873454681806287,71.0,intensity-weighted sampled reconstruction pixel
7,7.702666016788298,10.071172976353411,5.001545922780233,21.0,intensity-weighted sampled reconstruction pixel
7,8.289736934181523,6.657381790369256,4.839867515702793,21.0,intensity-weighted sampled reconstruction pixel
7,10.206358211677673,7.286849687831779,5.142315192605629,0.0,intensity-weighted sampled reconstruction pixel
7,10.725066907200242,8.288085504567421,5.070645357370584,0.0,intensity-weighted sampled reconstruction pixel
7,6.581868242575854,5.8187164522836134,5.220381960039535,0.0,intensity-weighted sampled reconstruction pixel
7,7.459757623635341,10.195444934699507,4.832794455760773,112.0,intensity-weighted sampled reconstruction pixel
7,9.55088580773508,10.967138799233895,5.004667934949766,0.0,intensity-weighted sampled reconstruction pixel
7,11.343826021717405,7.095212974145195,5.103044755600233,0.0,intensity-weighted sampled reconstruction pixel
7,7.43744530827934,10.991004487905123,5.168977472966492,134.0,intensity-weighted sampled reconstruction pixel
7,7.285132069508934,10.056191977840408,5.162562956369846,76.0,intensity-weighted sampled reconstruction pixel
7,11.029163439366805,9.579644612075425,4.862919751796828,0.0,intensity-weighted sampled reconstruction pixel
7,6.623920863618949,11.441398645837184,5.22186763178354,104.0,intensity-weighted sampled reconstruction pixel
7,10.162579400090891,7.192630742112388,5.2214176823153196,69.0,intensity-weighted sampled reconstruction pixel
7,8.495722065170353,10.913517101573607,5.215766978002524,98.0,intensity-weighted sampled reconstruction pixel
7,5.463630122910757,5.694025788702014,5.052261892459975,47.0,intensity-weighted sampled reconstruction pixel
7,5.724438754965206,8.095146518269702,5.152690218897966,165.0,intensity-weighted sampled reconstruction pixel
7,9.295046886680694,8.51811763913495,4.80497545954237,92.0,intensity-weighted sampled reconstruction pixel
7,10.491401741973153,5.877996102116452,4.887511791685732,0.0,intensity-weighted sampled reconstruction pixel
7,5.035487609687304,9.642168498151857,4.8123181142147695,0.0,intensity-weighted sampled reconstruction pixel
7,10.032433065592679,8.074677129832056,5.002557929839459,0.0,intensity-weighted sampled reconstruction pixel
7,5.998375041393976,7.967948665382983,5.213775873375132,69.0,intensity-weighted sampled reconstruction pixel
7,4.603915173784351,8.704487192700245,5.068618545106815,0.0,intensity-weighted sampled reconstruction pixel
7,9.74095875428531,5.968205002135647,4.982175973830549,0.0,intensity-weighted sampled reconstruction pixel
7,7.105305700992648,6.426291145609002,5.1347044385290435,145.0,intensity-weighted sampled reconstruction pixel
7,5.367473296068826,6.300096849383126,5.023154653624962,156.0,intensity-weighted sampled reconstruction pixel
7,6.811703255091646,11.255053397755654,4.980517926797182,0.0,intensity-weighted sampled reconstruction pixel
7,7.687503184173982,9.872194168184723,5.059490963268447,29.0,intensity-weighted sampled reconstruction pixel
7,7.266986424072918,8.389617294017633,5.0054283159582225,0.0,intensity-weighted sampled reconstruction pixel
7,5.189128271088159,9.171743386440593,5.065110797700766,21.0,intensity-weighted sampled reconstruction pixel
7,10.154688159865,9.103341091422596,5.139213029547066,0.0,intensity-weighted sampled reconstruction pixel
7,7.063183681009875,6.825630293098912,4.982712515310982,112.0,intensity-weighted sampled reconstruction pixel
7,8.660064588397546,5.596760476591322,4.960909774406584,0.0,intensity-weighted sampled reconstruction pixel
7,6.149861322605171,8.542348644322438,5.026986147140215,55.0,intensity-weighted sampled reconstruction pixel
7,9.90340970626555,6.821829970955984,5.1861866716909955,47.0,intensity-weighted sampled reconstruction pixel
7,5.872030627509559,10.582949123663484,4.964571850529099,43.0,intensity-weighted sampled reconstruction pixel
7,10.078473795802031,6.646878647690137,5.159964871194336,60.0,intensity-weighted sampled reconstruction pixel
7,9.340172843033962,8.646760447316371,5.0538949204674655,0.0,intensity-weighted sampled reconstruction pixel
7,11.703824112106972,7.758757770875877,4.775702687432575,14.0,intensity-weighted sampled reconstruction pixel
7,5.222527910891351,9.681002547428117,4.989053182911818,102.0,intensity-weighted sampled reconstruction pixel
7,7.006269605772721,11.23928487753412,4.866846296859553,169.0,intensity-weighted sampled reconstruction pixel
7,7.740542062995579,7.711604904630574,4.83916852563475,71.0,intensity-weighted sampled reconstruction pixel
7,7.811866357066087,5.208790945166009,4.877841427708115,0.0,intensity-weighted sampled reconstruction pixel
7,5.7763611729201525,9.17561232292646,5.097712899690307,63.0,intensity-weighted sampled reconstruction pixel
7,5.872617128330345,5.93146401040192,5.058596053453702,112.0,intensity-weighted sampled reconstruction pixel
7,5.978367314553135,5.741552907950078,5.016952439032743,69.0,intensity-weighted sampled reconstruction pixel
7,10.792300341261193,5.72043429669087,4.997823528593176,29.0,intensity-weighted sampled reconstruction pixel
7,9.872252598121918,5.923570306534584,4.949021882680376,0.0,intensity-weighted sampled reconstruction pixel
7,9.468057453419132,7.870373512032316,5.177821231875245,168.0,intensity-weighted sampled reconstruction pixel
7,8.349666533020907,7.944915795368306,5.1989289495104964,73.0,intensity-weighted sampled reconstruction pixel
7,5.951288984367025,10.898099759246426,5.121641386867402,137.0,intensity-weighted sampled reconstruction pixel
7,8.913436453356747,6.905420422165254,4.902583291389306,0.0,intensity-weighted sampled reconstruction pixel
7,4.610222735716833,7.6516430815165135,5.1903774779186005,34.0,intensity-weighted sampled reconstruction pixel
7,9.1831722988279,9.45122202922115,5.146802273322185,150.0,intensity-weighted sampled reconstruction pixel
7,6.414249008777622,10.23678708718421,4.827052163662339,32.0,intensity-weighted sampled reconstruction pixel
7,7.027898857128136,7.344165370270244,4.927171673355184,68.0,intensity-weighted sampled reconstruction pixel
7,5.098480032893754,8.995926132700218,4.920698730711384,65.0,intensity-weighted sampled reconstruction pixel
7,7.076644342192147,8.954150268351421,5.1058215193383045,21.0,intensity-weighted sampled reconstruction pixel
7,6.950133420958963,7.071787942584312,5.010993337871383,86.0,intensity-weighted sampled reconstruction pixel
7,6.670980802978084,5.854778339079432,4.892766908799811,114.0,intensity-weighted sampled reconstruction pixel
7,4.9530098934880495,9.303801216277202,4.876165523784004,112.0,intensity-weighted sampled reconstruction pixel
7,7.333449623835482,6.859699001231601,4.980452319826207,142.0,intensity-weighted sampled reconstruction pixel
7,7.65395812283772,7.16006370111091,5.076340233690189,43.0,intensity-weighted sampled reconstruction pixel
7,6.991245997436834,8.639994204738722,5.004013929689549,0.0,intensity-weighted sampled reconstruction pixel
7,11.180519116424065,6.148835558867682,4.890075414286895,110.0,intensity-weighted sampled reconstruction pixel
7,9.989412005867308,6.689901354498453,5.055193132644533,126.0,intensity-weighted sampled reconstruction pixel
7,6.7893563086557664,7.917044185215143,5.229499661549453,89.0,intensity-weighted sampled reconstruction pixel
7,7.937182785897243,10.615258765027649,4.851267625577305,113.0,intensity-weighted sampled reconstruction pixel
7,10.545599330476001,9.861303069962347,5.013063804814798,59.0,intensity-weighted sampled reconstruction pixel
7,5.222708666119227,7.161256786883164,4.9428018197868955,18.0,intensity-weighted sampled reconstruction pixel
7,9.827811677950189,7.065539807742366,4.8704713059478495,9.0,intensity-weighted sampled reconstruction pixel
7,8.214175900568488,11.683835485125313,5.1727264254052105,75.0,intensity-weighted sampled reconstruction pixel
7,8.792847271554589,9.12433918767774,5.210574431150171,0.0,intensity-weighted sampled reconstruction pixel
7,9.320091882825201,9.318961748940126,4.931090059970479,128.0,intensity-weighted sampled reconstruction pixel
7,8.566359113483575,5.308648073236739,4.9297536673965725,114.0,intensity-weighted sampled reconstruction pixel
7,7.849511120116363,5.737055217615766,4.812210559171832,9.0,intensity-weighted sampled reconstruction pixel
7,9.429238486411723,7.013133023357348,5.054166479278102,0.0,intensity-weighted sampled reconstruction pixel
7,8.925224392109385,10.335854175056628,4.782210864174443,103.0,intensity-weighted sampled reconstruction pixel
7,9.866651847616788,10.869424647482829,4.998256792571329,57.0,intensity-weighted sampled reconstruction pixel
7,5.39977309825287,6.369592599336098,4.840294685032553,0.0,intensity-weighted sampled reconstruction pixel
7,5.72121590844709,9.497011767559918,5.079266410940344,0.0,intensity-weighted sampled reconstruction pixel
7,8.314797845833965,10.583923759924774,5.197298643299827,0.0,intensity-weighted sampled reconstruction pixel
7,9.90751448272968,10.610517391427441,4.810840036674577,0.0,intensity-weighted sampled reconstruction pixel
7,10.336999635814921,7.978633302790848,5.127760621172436,55.0,intensity-weighted sampled reconstruction pixel
7,7.36730062700429,6.795186807282904,5.152061327276446,131.0,intensity-weighted sampled reconstruction pixel
7,7.027694484868953,11.30130598695414,4.85105490130697,32.0,intensity-weighted sampled reconstruction pixel
7,10.607093734213526,6.897941427725882,5.19441545875074,0.0,intensity-weighted sampled reconstruction pixel
7,11.50574407223583,6.748944434065454,5.055622206118863,0.0,intensity-weighted sampled reconstruction pixel
7,8.17706617341152,6.454047369752605,5.016070993091338,43.0,intensity-weighted sampled reconstruction pixel
7,4.691522313155282,8.415219060878462,5.078849752199898,41.0,intensity-weighted sampled reconstruction pixel
7,5.871673940419131,5.76253629967567,4.902530201962729,57.0,intensity-weighted sampled reconstruction pixel
7,8.015967436239151,8.629764080948693,4.781688998696361,18.0,intensity-weighted sampled reconstruction pixel
7,7.566886674522741,11.175236240125814,4.9733435628753595,130.0,intensity-weighted sampled reconstruction pixel
7,4.580640969990346,8.261364101552841,5.111939345704308,68.0,intensity-weighted sampled reconstruction pixel
7,6.468912552388035,11.397728580801333,5.1925791806062636,0.0,intensity-weighted sampled reconstruction pixel
7,7.212623778968658,10.834866727298918,4.967847755957097,9.0,intensity-weighted sampled reconstruction pixel
7,8.251762359854164,10.0023474668902,4.891277938136803,0.0,intensity-weighted sampled reconstruction pixel
7,9.867117582186546,8.852808596291563,4.830395931278769,145.0,intensity-weighted sampled reconstruction pixel
7,10.51361721756699,10.620942598184087,5.20032739399583,136.0,intensity-weighted sampled reconstruction pixel
7,6.372562659379733,8.544786770539211,4.876234734904165,66.0,intensity-weighted sampled reconstruction pixel
7,7.142686062784126,6.4695395844601,5.189092766882386,0.0,intensity-weighted sampled reconstruction pixel
7,7.045198777433005,10.99654281444937,4.854527853638362,18.0,intensity-weighted sampled reconstruction pixel
7,9.69303066258536,8.236473719958905,4.778341060015923,81.0,intensity-weighted sampled reconstruction pixel
7,9.951494122672838,10.839189394188281,4.8731413496954215,0.0,intensity-weighted sampled reconstruction pixel
7,5.247140151334662,7.610552196397048,4.996683186964937,43.0,intensity-weighted sampled reconstruction pixel
7,6.8002377066109805,7.267144102862053,4.930404297727489,125.0,intensity-weighted sampled reconstruction pixel
7,6.855191279866193,9.828183052296492,5.187551538828811,48.0,intensity-weighted sampled reconstruction pixel
7,10.3021144943953,9.003405658978457,5.0207388868949545,0.0,intensity-weighted sampled reconstruction pixel
7,4.53592050909114,7.884824917385951,4.8241739635692005,153.0,intensity-weighted sampled reconstruction pixel
7,8.265642190986872,10.6104547047081,5.0576527138478395,32.0,intensity-weighted sampled reconstruction pixel
7,4.533828224216259,8.32836101950327,4.948915551602387,112.0,intensity-weighted sampled reconstruction pixel
7,9.453562585333716,4.807868824146553,5.082313018885127,45.0,intensity-weighted sampled reconstruction pixel
7,11.258661440160981,9.35692208423116,5.131641280419974,0.0,intensity-weighted sampled reconstruction pixel
7,8.250359693195394,5.387185597735538,5.223353664684648,0.0,intensity-weighted sampled reconstruction pixel
7,9.907444576139438,8.113333380217812,5.035257187039062,0.0,intensity-weighted sampled reconstruction pixel
7,8.9938823334313,6.370496164608678,4.938705308369484,0.0,intensity-weighted sampled reconstruction pixel
7,5.101392496458328,6.69280324978447,4.969456161679405,124.0,intensity-weighted sampled reconstruction pixel
7,8.22354175928982,11.567349942411786,4.955206002224445,29.0,intensity-weighted sampled reconstruction pixel
7,9.640952244515649,5.804576690346297,4.977247172746804,0.0,intensity-weighted sampled reconstruction pixel
7,9.609831895611206,9.773944924095877,4.783826987553689,18.0,intensity-weighted sampled reconstruction pixel
7,6.434865803581936,9.027590623864189,4.883770989812049,59.0,intensity-weighted sampled reconstruction pixel
7,7.632277564669085,6.384476614721764,5.224369970055204,188.0,intensity-weighted sampled reconstruction pixel
7,7.309493150034957,11.091259311545958,5.1968866824784214,29.0,intensity-weighted sampled reconstruction pixel
7,5.79575343951412,6.4392788781818595,4.792212925013459,65.0,intensity-weighted sampled reconstruction pixel
7,7.877973586396266,8.311628017070394,5.220607203727091,129.0,intensity-weighted sampled reconstruction pixel
7,8.288695054366595,9.989998761867136,5.134298914812701,0.0,intensity-weighted sampled reconstruction pixel
7,11.435958231148419,9.80183541175952,4.771263678023278,37.0,intensity-weighted sampled reconstruction pixel
7,6.41004845720506,7.175986589530157,5.190193235398372,0.0,intensity-weighted sampled reconstruction pixel
7,10.144880380844633,10.31879838002946,5.211769846404367,9.0,intensity-weighted sampled reconstruction pixel
7,9.313715183746362,11.358461125870466,5.059228688311214,0.0,intensity-weighted sampled reconstruction pixel
7,5.775115912778492,8.076654752893818,5.132631340817753,55.0,intensity-weighted sampled reconstruction pixel
7,4.772398125018843,9.118288826231337,4.922964561486973,77.0,intensity-weighted sampled reconstruction pixel
7,5.898280459291633,7.435704253315471,5.033267780312501,71.0,intensity-weighted sampled reconstruction pixel
7,11.537890435142065,7.363230000418856,5.106512976603534,41.0,intensity-weighted sampled reconstruction pixel
7,5.12628136691125,8.049003464960132,5.028180010657015,0.0,intensity-weighted sampled reconstruction pixel
7,8.889415515422984,6.405158900605561,4.910118333867785,54.0,intensity-weighted sampled reconstruction pixel
7,10.657971395862376,9.338103205060833,5.0686321248000965,24.0,intensity-weighted sampled reconstruction pixel
7,5.4182974143972435,6.199102805630174,5.155672705770479,27.0,intensity-weighted sampled reconstruction pixel
7,8.020866077103005,4.675785299579107,5.154563778832209,81.0,intensity-weighted sampled reconstruction pixel
7,10.805369570343437,7.873337863800433,4.830798644787951,55.0,intensity-weighted sampled reconstruction pixel
7,9.72389264482734,5.50462891556105,4.974893566243645,9.0,intensity-weighted sampled reconstruction pixel
7,6.127391672669594,8.588489526622547,4.787820042588327,125.0,intensity-weighted sampled reconstruction pixel
7,4.510325469739756,8.3438254469829,5.061072656440972,99.0,intensity-weighted sampled reconstruction pixel
7,8.14595338937966,5.994196585471514,4.881394618826993,157.0,intensity-weighted sampled reconstruction pixel
7,6.45612170536786,6.723303989723839,5.197963225498944,0.0,intensity-weighted sampled reconstruction pixel
7,7.78748003503539,4.973703323735753,5.054397733662428,185.0,intensity-weighted sampled reconstruction pixel
7,8.929680871402784,8.77364415868134,4.954284102781492,116.0,intensity-weighted sampled reconstruction pixel
7,10.616406838874846,7.007823165881874,5.106473067067276,18.0,intensity-weighted sampled reconstruction pixel
7,8.409750100027843,9.483582221454874,4.865400179769078,99.0,intensity-weighted sampled reconstruction pixel
7,7.472057990988133,8.984425537647079,4.812058630694955,138.0,intensity-weighted sampled reconstruction pixel
7,10.557029644166578,7.4805599723227525,4.810195504156281,107.0,intensity-weighted sampled reconstruction pixel
7,7.51263848784081,4.942583855465651,5.038090373530013,54.0,intensity-weighted sampled reconstruction pixel
7,7.885821677562669,7.178731999621698,5.178879531010112,161.0,intensity-weighted sampled reconstruction pixel
7,10.912063722785915,7.201358780373902,4.872468728199675,133.0,intensity-weighted sampled reconstruction pixel
7,9.97287849100356,7.239751555843917,5.119622257450123,0.0,intensity-weighted sampled reconstruction pixel
7,8.688999960773932,11.263734719445821,4.787306821814493,0.0,intensity-weighted sampled reconstruction pixel
7,7.505629000012911,6.184295622805455,4.932536433670922,166.0,intensity-weighted sampled reconstruction pixel
7,7.524885986529628,6.8667474223504845,5.070709594396712,14.0,intensity-weighted sampled reconstruction pixel
7,8.167925842111451,10.274613220073334,5.150075258786199,0.0,intensity-weighted sampled reconstruction pixel
7,6.9485161146622,11.002771632121592,5.203868218997274,14.0,intensity-weighted sampled reconstruction pixel
7,7.342843155167167,8.037964602780196,5.060982367881186,43.0,intensity-weighted sampled reconstruction pixel
7,9.764950569460265,8.44869890328632,4.982830146978611,14.0,intensity-weighted sampled reconstruction pixel
7,8.853450717974965,5.288237186128204,4.797892740328251,90.0,intensity-weighted sampled reconstruction pixel
7,8.482017219578392,10.0997994890926,4.8967979175469605,99.0,intensity-weighted sampled reconstruction pixel
7,11.72954206429102,8.768559536374578,5.194631430678067,18.0,intensity-weighted sampled reconstruction pixel
7,9.342603271522712,8.102059106890595,5.038132409816898,137.0,intensity-weighted sampled reconstruction pixel
7,4.816368277393432,7.0759105314784305,4.927631552625742,160.0,intensity-weighted sampled reconstruction pixel
7,5.3116952652412435,7.905647158913383,4.884455761735623,86.0,intensity-weighted sampled reconstruction pixel
7,11.317082332732824,9.621260242065388,4.822282232736322,18.0,intensity-weighted sampled reconstruction pixel
7,5.6395957020339065,5.547511324135483,5.115738290115777,124.0,intensity-weighted sampled reconstruction pixel
7,11.275619011423466,8.258106519328011,4.959693022807622,0.0,intensity-weighted sampled reconstruction pixel
7,7.446491954956575,5.101134353782797,5.20081270807278,0.0,intensity-weighted sampled reconstruction pixel
7,8.088055898799833,6.486681235118814,4.9790201871500015,43.0,intensity-weighted sampled reconstruction pixel
7,9.162852910871651,10.806303234071676,5.1464532192543695,29.0,intensity-weighted sampled reconstruction pixel
7,5.998972555688963,8.08590696962997,4.829909306692153,132.0,intensity-weighted sampled reconstruction pixel
7,4.541558462212352,7.98794104219588,4.839417508547289,79.0,intensity-weighted sampled reconstruction pixel
7,5.280335763879562,7.416234802488884,4.895677480781379,0.0,intensity-weighted sampled reconstruction pixel
7,10.734563636016018,8.309574674575845,4.857967943338692,0.0,intensity-weighted sampled reconstruction pixel
7,8.300697565089088,7.275205895033132,5.219300670138165,47.0,intensity-weighted sampled reconstruction pixel
7,10.952833977838273,7.402736819389566,5.1417452053018184,39.0,intensity-weighted sampled reconstruction pixel
7,9.858664120732698,6.388438445339995,4.930269631961201,0.0,intensity-weighted sampled reconstruction pixel
7,6.77263551027121,7.317722867817161,5.00911865229916,100.0,intensity-weighted sampled reconstruction pixel
7,10.116317860000665,10.128821848001591,5.015294133713385,76.0,intensity-weighted sampled reconstruction pixel
7,5.359823842518697,6.723346791079473,5.049316165298481,133.0,intensity-weighted sampled reconstruction pixel
7,10.456932950221479,10.197036362665411,4.817663704003126,60.0,intensity-weighted sampled reconstruction pixel
7,9.675639552866011,10.476672947247478,4.930530875908313,0.0,intensity-weighted sampled reconstruction pixel
7,9.994380553632377,9.20531200904898,4.80952770775315,63.0,intensity-weighted sampled reconstruction pixel
7,7.720800130244637,5.058624304826027,5.192770000588327,0.0,intensity-weighted sampled reconstruction pixel
7,8.016281737258431,8.575648795732269,4.9555887818606426,60.0,intensity-weighted sampled reconstruction pixel
7,10.978967433443358,10.268078281844348,5.104427840352595,9.0,intensity-weighted sampled reconstruction pixel
7,10.616144059078659,7.433275623351655,5.193580148371946,0.0,intensity-weighted sampled reconstruction pixel
7,6.922248870753725,6.944292194246993,4.91234116999469,41.0,intensity-weighted sampled reconstruction pixel
7,5.486117050597594,7.1901913126780075,4.810410629888912,18.0,intensity-weighted sampled reconstruction pixel
7,7.884132473320452,7.780029502033397,4.924659472656901,27.0,intensity-weighted sampled reconstruction pixel
7,6.76132898437641,5.4600347036834,5.078654269459191,0.0,intensity-weighted sampled reconstruction pixel
7,9.478277678188864,6.662944014345073,4.999906834591216,172.0,intensity-weighted sampled reconstruction pixel
7,5.5812503592154314,9.083753566719142,4.804478641202911,98.0,intensity-weighted sampled reconstruction pixel
7,7.742010205091737,8.062818717213577,4.802290268907698,45.0,intensity-weighted sampled reconstruction pixel
7,4.826813417898495,6.726614946577326,5.091798338372679,117.0,intensity-weighted sampled reconstruction pixel
7,8.904468448026511,11.050943258791452,5.1088108559510435,85.0,intensity-weighted sampled reconstruction pixel
7,6.412649997866369,7.024423629730074,4.8203735792341655,96.0,intensity-weighted sampled reconstruction pixel
7,6.348301559855456,5.930297264647053,5.135570230473247,24.0,intensity-weighted sampled reconstruction pixel
7,11.124686183824421,6.411835683562149,4.928957195529242,0.0,intensity-weighted sampled reconstruction pixel
7,10.254164540058458,7.029842125190075,4.801376203543197,128.0,intensity-weighted sampled reconstruction pixel
7,5.304011383393824,8.359253282847831,4.92357607799615,43.0,intensity-weighted sampled reconstruction pixel
7,7.034116042858177,5.4161852485901205,5.10601855004636,21.0,intensity-weighted sampled reconstruction pixel
7,10.022195030561603,10.434341503793219,5.071657989977829,32.0,intensity-weighted sampled reconstruction pixel
7,10.243130826323693,10.597902958448925,4.991476603603289,120.0,intensity-weighted sampled reconstruction pixel
7,7.880675752813342,7.1644262449887925,4.898640232788911,169.0,intensity-weighted sampled reconstruction pixel
7,9.170803599814382,9.886402594061186,4.962248344031618,174.0,intensity-weighted sampled reconstruction pixel
7,8.188038569958524,8.800310523363091,4.945540913040524,0.0,intensity-weighted sampled reconstruction pixel
7,10.925143499077265,10.362972811163896,4.949410453110526,120.0,intensity-weighted sampled reconstruction pixel
7,5.241908095810344,6.907748404473708,4.995258757190406,105.0,intensity-weighted sampled reconstruction pixel
7,10.65014089851629,8.858023305316589,4.979430565333412,84.0,intensity-weighted sampled reconstruction pixel
7,6.207906669297609,5.479084086578081,4.81713569663081,124.0,intensity-weighted sampled reconstruction pixel
7,7.083822974266229,4.758174105835609,4.903478000443332,48.0,intensity-weighted sampled reconstruction pixel
7,11.005957108013689,10.575264971935251,4.829390276107122,86.0,intensity-weighted sampled reconstruction pixel
7,9.817461287363527,7.0170922567169915,5.046964258709945,29.0,intensity-weighted sampled reconstruction pixel
7,11.728469192987035,7.9060923236435725,4.964494907865958,0.0,intensity-weighted sampled reconstruction pixel
